imdbId,Actors,Directors,Rating,Genre,Release
114323,"['Julianne Moore', 'Xander Berkeley', 'Dean Norris']",['Todd Haynes'],7.2/10,['Drama'],"30 June 1995 (USA)

"
114345,"['Demi Moore', 'Gary Oldman', 'Robert Duvall']",['Roland Joffé'],5.2/10,"['Drama', 'Romance']","13 October 1995 (USA)

"
114436,"['Elizabeth Berkley', 'Kyle MacLachlan', 'Gina Gershon']",['Paul Verhoeven'],4.7/10,['Drama'],"22 September 1995 (USA)

"
114478,"['Harvey Keitel', 'William Hurt', 'Giancarlo Esposito']","['Wayne Wang', 'Paul Auster']",7.4/10,"['Comedy', 'Drama']","9 June 1995 (USA)

"
114496,"['Julia Roberts', 'Dennis Quaid', 'Robert Duvall']",['Lasse Hallström'],5.7/10,"['Comedy', 'Drama', 'Romance']","4 August 1995 (USA)

"
114508,"['Natasha Henstridge', 'Michael Madsen', 'Ben Kingsley']",['Roger Donaldson'],5.8/10,"['Action', 'Horror', 'Sci-Fi']","7 July 1995 (USA)

"
114558,"['Ralph Fiennes', 'Angela Bassett', 'Juliette Lewis']",['Kathryn Bigelow'],7.2/10,"['Action', 'Crime', 'Drama']","13 October 1995 (USA)

"
58450,"['Catherine Deneuve', 'Nino Castelnuovo', 'Anne Vernon']",['Jacques Demy'],7.8/10,"['Drama', 'Musical', 'Romance']","16 December 1964 (USA)

"
114666,"['Daryl Hannah', 'Keith Carradine', 'Moira Kelly']",['Wesley Strick'],5/10,"['Crime', 'Drama', 'Thriller']","8 September 1995 (USA)

"
114663,"['Patrick Swayze', 'Mary Elizabeth Mastrantonio', 'Joseph Mazzello']",['Martha Coolidge'],6.2/10,"['Drama', 'Fantasy']","27 October 1995 (USA)

"
114702,"['Leonardo DiCaprio', 'David Thewlis', 'Romane Bohringer']",['Agnieszka Holland'],6.6/10,"['Biography', 'Drama', 'Romance']","3 November 1995 (USA)

"
114682,"['Wesley Snipes', 'Patrick Swayze', 'John Leguizamo']",['Beeban Kidron'],6.4/10,"['Comedy', 'Drama']","8 September 1995 (USA)

"
114781,"['Steven Seagal', 'Eric Bogosian', 'Everett McGill']",['Geoff Murphy'],5.4/10,"['Action', 'Thriller']","14 July 1995 (USA)

"
114798,"['Andie MacDowell', 'John Turturro', 'Michael Richards']",['Diane Keaton'],6.7/10,"['Comedy', 'Drama']","22 September 1995 (USA)

"
114805,"['Isaac Mizrahi', 'Roseanne Barr', 'Sandra Bernhard']",['Douglas Keeve'],6.4/10,['Documentary'],"11 August 1995 (USA)

"
114887,"['Keanu Reeves', 'Aitana Sánchez-Gijón', 'Anthony Quinn']",['Alfonso Arau'],6.7/10,"['Drama', 'Romance']","11 August 1995 (USA)

"
114898,"['Kevin Costner', 'Jeanne Tripplehorn', 'Dennis Hopper']",['Kevin Reynolds'],6.1/10,"['Action', 'Adventure', 'Sci-Fi']","28 July 1995 (USA)

"
114928,"['John Travolta', 'Harry Belafonte', 'Kelly Lynch']",['Desmond Nakano'],5.2/10,"['Drama', 'Thriller']","1 December 1995 (USA)

"
109340,"['Albert Finney', 'Greta Scacchi', 'Matthew Modine']",['Mike Figgis'],7.3/10,['Drama'],"12 October 1994 (USA)

"
111579,"['Nikita Mikhalkov', 'Ingeborga Dapkunaite', 'Oleg Menshikov']",['Nikita Mikhalkov'],8/10,"['Drama', 'War']","21 April 1995 (USA)

"
110882,"['Katrin Cartlidge', 'Rade Serbedzija', 'Grégoire Colin']",['Milcho Manchevski'],8.1/10,"['Drama', 'War']","24 February 1995 (USA)

"
112471,"['Ethan Hawke', 'Julie Delpy', 'Andrea Eckert']",['Richard Linklater'],8.1/10,"['Drama', 'Romance']","27 January 1995 (USA)

"
112508,"['Adam Sandler', 'Darren McGavin', 'Bridgette Wilson-Sampras']",['Tamra Davis'],6.4/10,['Comedy'],"10 February 1995 (USA)

"
112438,"['Alicia Silverstone', 'Jeremy London', 'J.T. Walsh']",['Guy Ferland'],4.3/10,"['Drama', 'Thriller']","17 October 1995 (USA)

"
112571,"['Whoopi Goldberg', 'Mary-Louise Parker', 'Drew Barrymore']",['Herbert Ross'],6.4/10,"['Comedy', 'Drama']","3 February 1995 (USA)

"
112757,"['Joseph Mazzello', 'Brad Renfro', 'Aeryk Egan']",['Peter Horton'],7.7/10,['Drama'],"21 April 1995 (USA)

"
112643,"['Jeffrey Combs', 'Barbara Crampton', 'Jonathan Fuller']",['Stuart Gordon'],5.9/10,"['Drama', 'Horror', 'Mystery']","Video 14 November 1995

"
112679,"[""Chris O'Donnell"", 'Minnie Driver', ""Geraldine O'Rawe""]","[""Pat O'Connor""]",6.6/10,"['Drama', 'Romance']","7 April 1995 (USA)

"
109445,"[""Brian O'Halloran"", 'Jeff Anderson', 'Marilyn Ghigliotti']",['Kevin Smith'],7.8/10,['Comedy'],"9 November 1994 (France)

"
112883,"['Johnny Depp', 'Marlon Brando', 'Faye Dunaway']",['Jeremy Leven'],6.7/10,"['Comedy', 'Drama', 'Romance']","7 April 1995 (USA)

"
109635,"['Michael Douglas', 'Demi Moore', 'Donald Sutherland']",['Barry Levinson'],6/10,"['Drama', 'Thriller']","9 December 1994 (USA)

"
109676,"['Wesley Snipes', 'Gary Busey', 'Yancy Butler']",['John Badham'],5.6/10,"['Action', 'Adventure', 'Thriller']","9 December 1994 (USA)

"
112854,"['Dylan McDermott', 'Nancy Travis', 'Quentin Tarantino']",['Jack Baran'],4.5/10,"['Crime', 'Comedy', 'Fantasy']","28 April 1995 (USA)

"
109579,"['Sigourney Weaver', 'Ben Kingsley', 'Stuart Wilson']",['Roman Polanski'],7.3/10,"['Drama', 'Mystery', 'Thriller']","27 January 1995 (USA)

"
109642,"['Kathy Bates', 'Jennifer Jason Leigh', 'Christopher Plummer']",['Taylor Hackford'],7.4/10,"['Crime', 'Drama', 'Mystery']","24 March 1995 (USA)

"
109686,"['Jim Carrey', 'Jeff Daniels', 'Lauren Holly']","['Peter Farrelly', 'Bobby Farrelly']",7.3/10,['Comedy'],"16 December 1994 (USA)

"
111797,"['Sihung Lung', 'Kuei-Mei Yang', 'Yu-Wen Wang']",['Ang Lee'],7.8/10,"['Comedy', 'Drama', 'Romance']","3 August 1994 (USA)

"
109759,"['Bruce Greenwood', 'Elias Koteas', 'Don McKellar']",['Atom Egoyan'],7.2/10,['Drama'],"24 March 1995 (USA)

"
109758,"['Dana Delany', 'Dan Aykroyd', ""Rosie O'Donnell""]",['Garry Marshall'],4.1/10,"['Comedy', 'Crime', 'Romance']","14 October 1994 (USA)

"
109707,"['Johnny Depp', 'Martin Landau', 'Sarah Jessica Parker']",['Tim Burton'],7.9/10,"['Biography', 'Comedy', 'Drama']","7 October 1994 (USA)

"
113117,"['Meg Ryan', 'Kevin Kline', 'Timothy Hutton']",['Lawrence Kasdan'],6.6/10,"['Comedy', 'Drama', 'Romance']","5 May 1995 (USA)

"
113097,"['Billy Crystal', 'Debra Winger', 'Joe Mantegna']",['Billy Crystal'],6.4/10,"['Comedy', 'Romance']","19 May 1995 (USA)

"
113028,"['Jesse Bradford', 'Mimi Rogers', 'Bruce Davison']",['Phillip Borsos'],6.4/10,"['Adventure', 'Family']","13 January 1995 (USA)

"
113198,"['Bill Farmer', 'Jason Marsden', 'Jim Cummings']",['Kevin Lima'],6.8/10,"['Animation', 'Adventure', 'Comedy']","7 April 1995 (USA)

"
113303,"['Jeff Goldblum', 'Christine Lahti', 'Alicia Silverstone']",['Brett Leonard'],5.3/10,"['Fantasy', 'Horror', 'Thriller']","3 March 1995 (USA)

"
113089,"['Matthew Modine', 'Nancy Travis', 'Samuel L. Jackson']",['Carlo Carlei'],6.7/10,"['Drama', 'Family', 'Fantasy']","2 June 1995 (USA)

"
109771,"['Stefano Dionisi', 'Enrico Lo Verso', 'Elsa Zylberstein']",['Gérard Corbiau'],6.9/10,"['Biography', 'Drama', 'Music']","17 March 1995 (USA)

"
113199,"['Kristy Young', 'Doug Stone', 'James Donadio']",['Mark Lewis'],3.9/10,"['Comedy', 'Drama', 'Family']","12 May 1995 (USA)

"
113234,"['Dal McKennon', 'Art Clokey', 'Gloria Clokey']",['Art Clokey'],6.3/10,"['Animation', 'Action', 'Adventure']","1 December 1995 (USA)

"
109906,"['Michael Boatman', 'Lori Petty', 'Erich Anderson']",['Charles Burnett'],6.6/10,"['Crime', 'Drama']","2 June 1995 (USA)

"
110057,"['William Gates', 'Arthur Agee', 'Emma Gates']",['Steve James'],8.3/10,"['Documentary', 'Drama', 'Sport']","14 October 1994 (USA)

"
110005,"['Melanie Lynskey', 'Kate Winslet', 'Sarah Peirse']",['Peter Jackson'],7.4/10,"['Biography', 'Crime', 'Drama']","14 October 1994 (New Zealand)

"
110066,"['Sinbad', 'Phil Hartman', 'Kim Greist']",['Randall Miller'],5.9/10,['Comedy'],"6 January 1995 (USA)

"
110116,"['Gary Oldman', 'Jeroen Krabbé', 'Isabella Rossellini']",['Bernard Rose'],7.5/10,"['Biography', 'Drama', 'Music']","27 January 1995 (USA)

"
110006,"['Tom McGowan', 'Aaron Schwartz', 'Ben Stiller']",['Steven Brill'],6.7/10,"['Comedy', 'Drama', 'Family']","17 February 1995 (USA)

"
113360,"['Christopher Lambert', 'John Lone', 'Joan Chen']",['J.F. Lawton'],5.9/10,"['Action', 'Drama', 'Thriller']","24 February 1995 (USA)

"
110099,"['Tim Robbins', 'Meg Ryan', 'Walter Matthau']",['Fred Schepisi'],6.2/10,"['Comedy', 'Romance']","25 December 1994 (USA)

"
110148,"['Brad Pitt', 'Tom Cruise', 'Antonio Banderas']",['Neil Jordan'],7.6/10,"['Drama', 'Horror']","11 November 1994 (USA)

"
113463,"['Nick Nolte', 'Greta Scacchi', 'Gwyneth Paltrow']",['James Ivory'],5.7/10,"['Biography', 'Drama', 'History']","31 March 1995 (USA)

"
110189,"['John G. Brennan', 'Kamal Ahmed', 'Alan Arkin']",['James Melkonian'],4.6/10,"['Comedy', 'Crime']","3 February 1995 (USA)

"
110216,"['Arnold Schwarzenegger', 'Danny DeVito', 'Emma Thompson']",['Ivan Reitman'],4.6/10,"['Comedy', 'Romance', 'Sci-Fi']","23 November 1994 (USA)

"
113501,"['Sean Connery', 'Laurence Fishburne', 'Kate Capshaw']",['Arne Glimcher'],6.4/10,"['Action', 'Crime', 'Drama']","17 February 1995 (USA)

"
113538,"['Thomas Ian Nicholas', 'Joss Ackland', 'Art Malik']",['Michael Gottlieb'],4.8/10,"['Adventure', 'Comedy', 'Family']","11 August 1995 (USA)

"
113552,"['David Caruso', 'Samuel L. Jackson', 'Nicolas Cage']",['Barbet Schroeder'],5.9/10,"['Action', 'Crime', 'Thriller']","21 April 1995 (USA)

"
76759,"['Mark Hamill', 'Harrison Ford', 'Carrie Fisher']",['George Lucas'],8.7/10,"['Action', 'Adventure', 'Fantasy']","25 May 1977 (USA)

"
110367,"['Susan Sarandon', 'Winona Ryder', 'Kirsten Dunst']",['Gillian Armstrong'],7.3/10,"['Drama', 'Family', 'Romance']","25 December 1994 (USA)

"
113670,"['Liesel Matthews', 'Eleanor Bron', 'Liam Cunningham']",['Alfonso Cuarón'],7.7/10,"['Drama', 'Family', 'Fantasy']","19 May 1995 (USA)

"
110296,"['Crissy Rock', 'Vladimir Vega', 'Sandie Lavelle']",['Ken Loach'],7.5/10,['Drama'],"January 1995 (USA)

"
109731,"['Emmanuelle Béart', 'François Cluzet', 'Nathalie Cardone']",['Claude Chabrol'],7.2/10,"['Crime', 'Drama', 'Thriller']","November 1994 (USA)

"
103994,"['Marco Leonardi', 'Lumi Cavazos', 'Regina Torné']",['Alfonso Arau'],7.2/10,"['Drama', 'Romance']","28 May 1993 (USA)

"
110322,"['Brad Pitt', 'Anthony Hopkins', 'Aidan Quinn']",['Edward Zwick'],7.5/10,"['Drama', 'Romance', 'War']","13 January 1995 (USA)

"
110443,"['Damon Wayans', 'Michael Ironside', 'Scott Bigelow']",['Nick Castle'],6.2/10,"['Adventure', 'Comedy', 'Family']","24 March 1995 (USA)

"
110365,"['Tim Roth', 'Edward Furlong', 'Moira Kelly']",['James Gray'],6.8/10,"['Crime', 'Drama']","19 May 1995 (USA)

"
107566,"['Angel Aviles', 'Seidy Lopez', 'Jacob Vargas']",['Allison Anders'],6.5/10,"['Crime', 'Drama']","15 July 1994 (USA)

"
110391,"['Warren Beatty', 'Annette Bening', 'Katharine Hepburn']",['Glenn Gordon Caron'],5.9/10,"['Comedy', 'Drama', 'Romance']","21 October 1994 (USA)

"
113691,"['Jessica Lange', 'Halle Berry', 'David Strathairn']",['Stephen Gyllenhaal'],6.4/10,['Drama'],"17 March 1995 (USA)

"
110428,"['Nigel Hawthorne', 'Helen Mirren', 'Rupert Graves']",['Nicholas Hytner'],7.2/10,"['Biography', 'Comedy', 'Drama']","28 December 1994 (USA)

"
109836,"['Robert De Niro', 'Kenneth Branagh', 'Helena Bonham Carter']",['Kenneth Branagh'],6.4/10,"['Drama', 'Horror', 'Romance']","4 November 1994 (USA)

"
113755,"['Chevy Chase', 'Farrah Fawcett', 'Jonathan Taylor Thomas']",['James Orr'],5/10,"['Comedy', 'Family']","3 March 1995 (USA)

"
110538,"['Steve Martin', 'Madeline Kahn', 'Robert Klein']",['Nora Ephron'],5.4/10,"['Comedy', 'Drama']","21 December 1994 (USA)

"
110516,"['Melanie Griffith', 'Ed Harris', 'Michael Patrick Carter']",['Richard Benjamin'],5.5/10,"['Comedy', 'Romance']","31 August 1994 (USA)

"
110527,"['Richard Attenborough', 'Elizabeth Perkins', 'Dylan McDermott']",['Les Mayfield'],6.4/10,"['Family', 'Fantasy']","18 November 1994 (USA)

"
113808,"['Sarah Jessica Parker', 'Mia Farrow', 'Antonio Banderas']",['David Frankel'],5.4/10,['Comedy'],"27 January 1995 (USA)

"
113896,"['Jimmy Smits', 'Esai Morales', 'Edward James Olmos']",['Gregory Nava'],7.3/10,['Drama'],"3 May 1995 (USA)

"
113870,"['Christian Slater', 'Kevin Bacon', 'Gary Oldman']",['Marc Rocco'],7.3/10,"['Drama', 'Thriller']","20 January 1995 (USA)

"
110684,"['Paul Newman', 'Bruce Willis', 'Jessica Tandy']",['Robert Benton'],7.4/10,"['Comedy', 'Drama']","13 January 1995 (USA)

"
110638,"['Jodie Foster', 'Liam Neeson', 'Natasha Richardson']",['Michael Apted'],6.5/10,['Drama'],"23 December 1994 (USA)

"
113967,"['Shar-Ron Corley', 'Gabriel Casseus', 'Saul Stein']",['Nick Gomez'],6.7/10,"['Crime', 'Drama']","19 April 1995 (USA)

"
106402,"['Craig Fairbrass', 'Elizabeth Hurley', 'Keith Allen']",['Vadim Jean'],3.4/10,"['Comedy', 'Horror']","22 April 1994 (UK)

"
110671,"['Laura San Giacomo', 'Paul Rhys', ""Michael O'Keefe""]",['Alan Jacobs'],5.6/10,"['Comedy', 'Romance']","3 March 1995 (USA)

"
110632,"['Woody Harrelson', 'Juliette Lewis', 'Tom Sizemore']",['Oliver Stone'],7.3/10,"['Crime', 'Drama']","26 August 1994 (USA)

"
110737,"['Marisa Tomei', 'Robert Downey Jr.', 'Bonnie Hunt']",['Norman Jewison'],6.5/10,"['Comedy', 'Romance']","7 October 1994 (USA)

"
110729,"['Rena Owen', 'Temuera Morrison', 'Mamaengaroa Kerr-Bell']",['Lee Tamahori'],7.9/10,"['Crime', 'Drama']","3 March 1995 (USA)

"
114151,"['Alyssa Milano', 'Johnathon Schaech', 'Xander Berkeley']",['Anne Goursaud'],4.4/10,"['Drama', 'Thriller']","2 February 1996 (Brazil)

"
114069,"['Dustin Hoffman', 'Rene Russo', 'Morgan Freeman']",['Wolfgang Petersen'],6.6/10,"['Action', 'Drama', 'Thriller']","10 March 1995 (USA)

"
110413,"['Jean Reno', 'Gary Oldman', 'Natalie Portman']",['Luc Besson'],8.6/10,"['Crime', 'Drama', 'Thriller']","18 November 1994 (USA)

"
114113,"['Marisa Tomei', 'Anjelica Huston', 'Alfred Molina']",['Mira Nair'],6.1/10,"['Comedy', 'Romance', 'Drama']","12 May 1995 (USA)

"
114210,"['William Baldwin', 'John Leguizamo', 'Sadie Frost']",['Joshua Brand'],5.4/10,"['Comedy', 'Romance']","28 April 1995 (USA)

"
110912,"['John Travolta', 'Uma Thurman', 'Samuel L. Jackson']",['Quentin Tarantino'],8.9/10,"['Crime', 'Drama']","14 October 1994 (USA)

"
110889,"['Linus Roache', 'Tom Wilkinson', 'Robert Carlyle']",['Antonia Bird'],7.1/10,"['Drama', 'Romance']","24 March 1995 (USA)

"
110932,"['Ralph Fiennes', 'John Turturro', 'Rob Morrow']",['Robert Redford'],7.5/10,"['Biography', 'Drama', 'History']","7 October 1994 (USA)

"
114129,"['Yûki Kudô', 'Akira Takayama', 'Cary-Hiroyuki Tagawa']",['Kayo Hatta'],6.7/10,"['Drama', 'Romance']","5 May 1995 (USA)

"
110963,"['Isabelle Adjani', 'Daniel Auteuil', 'Jean-Hugues Anglade']",['Patrice Chéreau'],7.5/10,"['Biography', 'Crime', 'Drama']","9 December 1994 (USA)

"
114214,"['Sharon Stone', 'Gene Hackman', 'Russell Crowe']",['Sam Raimi'],6.4/10,"['Action', 'Romance', 'Thriller']","10 February 1995 (USA)

"
114296,"['Peter Falk', 'D.B. Sweeney', 'Julianne Moore']",['Peter Yates'],6.4/10,"['Comedy', 'Drama']","3 March 1995 (USA)

"
110907,"['Sophia Loren', 'Julia Roberts', 'Marcello Mastroianni']",['Robert Altman'],5.1/10,"['Comedy', 'Drama']","25 December 1994 (USA)

"
111495,"['Irène Jacob', 'Jean-Louis Trintignant', 'Frédérique Feder']",['Krzysztof Kieslowski'],8.1/10,"['Drama', 'Mystery', 'Romance']","23 November 1994 (USA)

"
108394,"['Juliette Binoche', 'Zbigniew Zamachowski', 'Julie Delpy']",['Krzysztof Kieslowski'],8/10,"['Drama', 'Music', 'Mystery']","8 September 1993 (France)

"
111507,"['Zbigniew Zamachowski', 'Julie Delpy', 'Janusz Gajos']",['Krzysztof Kieslowski'],7.7/10,"['Comedy', 'Drama', 'Romance']","10 June 1994 (USA)

"
110769,"['Jing Ning', 'Gang Wu', 'Xiaorui Zhao']",['Ping He'],7/10,"['Drama', 'Romance']","2 June 1995 (USA)

"
114571,"['Al Franken', 'Laura San Giacomo', ""Vincent D'Onofrio""]",['Harold Ramis'],5.3/10,"['Comedy', 'Drama']","12 April 1995 (USA)

"
111333,"['Jack Palance', 'Howard McGillin', 'Michelle Nicastro']",['Richard Rich'],6.4/10,"['Animation', 'Comedy', 'Family']","18 November 1994 (USA)

"
111112,"['Jeni Courtney', 'Eileen Colgan', 'Mick Lally']",['John Sayles'],7.5/10,"['Drama', 'Family', 'Fantasy']","3 February 1995 (USA)

"
111255,"['Sylvester Stallone', 'Sharon Stone', 'James Woods']",['Luis Llosa'],5.5/10,"['Action', 'Crime', 'Drama']","7 October 1994 (USA)

"
111282,"['Kurt Russell', 'James Spader', 'Jaye Davidson']",['Roland Emmerich'],7.1/10,"['Action', 'Adventure', 'Sci-Fi']","28 October 1994 (USA)

"
111070,"['Tim Allen', 'Judge Reinhold', 'Wendy Crewson']",['John Pasquin'],6.4/10,"['Comedy', 'Drama', 'Family']","11 November 1994 (USA)

"
111161,"['Tim Robbins', 'Morgan Freeman', 'Bob Gunton']",['Frank Darabont'],9.3/10,"['Crime', 'Drama']","14 October 1994 (USA)

"
111149,"['Kerry Fox', 'Christopher Eccleston', 'Ewan McGregor']",['Danny Boyle'],7.3/10,"['Crime', 'Thriller']","10 February 1995 (USA)

"
108260,"['Dennis Haysbert', 'Mel Harris', 'Sab Shimono']","['Scott McGehee', 'David Siegel']",6.6/10,"['Drama', 'Thriller']","24 August 1994 (France)

"
106966,"['Jorge Perugorría', 'Vladimir Cruz', 'Mirta Ibarra']","['Tomás Gutiérrez Alea', 'Juan Carlos Tabío']",7.5/10,"['Comedy', 'Drama', 'Romance']","20 January 1995 (USA)

"
114594,"['Kevin Spacey', 'Frank Whaley', 'Michelle Forbes']",['George Huang'],7.1/10,"['Comedy', 'Crime']","21 April 1995 (USA)

"
111309,"['Jack Thompson', 'Russell Crowe', 'John Polson']","['Geoff Burton', 'Kevin Dowling']",7.4/10,"['Comedy', 'Drama']","8 March 1995 (USA)

"
113936,"['Matt Frewer', 'Valerie Mahaffey', 'Lawrence Dane']",['Kelly Makin'],5.6/10,"['Adventure', 'Comedy']","8 September 1995 (USA)

"
110081,"['You Ge', 'Li Gong', 'Ben Niu']",['Yimou Zhang'],8.3/10,"['Drama', 'History', 'War']","16 December 1994 (USA)

"
114614,"['Lori Petty', 'Ice-T', 'Naomi Watts']",['Rachel Talalay'],5.3/10,"['Action', 'Comedy', 'Sci-Fi']","31 March 1995 (USA)

"
114608,"['Billy Zane', 'William Sadler', 'John Kassir']",['Ernest R. Dickerson'],6.7/10,"['Action', 'Fantasy', 'Horror']","13 January 1995 (USA)

"
111280,"['Patrick Stewart', 'William Shatner', 'Malcolm McDowell']",['David Carson'],6.6/10,"['Action', 'Adventure', 'Mystery']","18 November 1994 (USA)

"
114609,"['Clarence Williams III', 'Corbin Bernsen', 'Joe Torry']",['Rusty Cundieff'],6.2/10,"['Crime', 'Horror', 'Thriller']","24 May 1995 (USA)

"
111454,"['Willem Dafoe', 'Miranda Richardson', 'Rosemary Harris']",['Brian Gilbert'],6.5/10,"['Biography', 'Drama', 'Romance']","2 December 1994 (USA)

"
114852,"['Christopher Reeve', 'Kirstie Alley', 'Linda Kozlowski']",['John Carpenter'],5.6/10,"['Horror', 'Sci-Fi', 'Thriller']","28 April 1995 (USA)

"
114694,"['Chris Farley', 'David Spade', 'Brian Dennehy']",['Peter Segal'],7.1/10,"['Adventure', 'Comedy']","31 March 1995 (USA)

"
111590,"['Wallace Shawn', 'Phoebe Brand', 'George Gaynes']",['Louis Malle'],7.5/10,"['Comedy', 'Drama', 'Romance']","19 October 1994 (USA)

"
114788,"['Peter Gallagher', 'Elisabeth Shue', 'Alison Elliott']",['Steven Soderbergh'],6.2/10,"['Crime', 'Thriller']","28 April 1995 (USA)

"
114888,"['Allen Payne', 'Eddie Griffin', 'Joe Morton']",['Preston A. Whitmore II'],4.8/10,"['Drama', 'War']","24 February 1995 (USA)

"
108550,"['Johnny Depp', 'Leonardo DiCaprio', 'Juliette Lewis']",['Lasse Hallström'],7.8/10,['Drama'],"4 March 1994 (USA)

"
114857,"['Denzel Washington', 'Russell Crowe', 'Kelly Lynch']",['Brett Leonard'],5.6/10,"['Action', 'Crime', 'Sci-Fi']","4 August 1995 (USA)

"
114924,"['Sandra Bullock', 'Bill Pullman', 'Peter Gallagher']",['Jon Turteltaub'],6.7/10,"['Comedy', 'Drama', 'Romance']","21 April 1995 (USA)

"
111667,"['Elijah Wood', 'Kevin Costner', 'Mare Winningham']",['Jon Avnet'],6.7/10,['Drama'],"4 November 1994 (USA)

"
109655,"['Sandra Oh', 'Stephen Chang', 'Alannah Ong']",['Mina Shum'],7.2/10,"['Drama', 'Romance']","28 July 1995 (USA)

"
110598,"['Toni Collette', 'Rachel Griffiths', 'Bill Hunter']",['P.J. Hogan'],7.2/10,"['Comedy', 'Drama', 'Romance']","31 March 1995 (USA)

"
112435,"['Schuyler Fisk', 'Bre Blair', 'Rachael Leigh Cook']",['Melanie Mayron'],5.8/10,"['Comedy', 'Drama', 'Family']","18 August 1995 (USA)

"
109040,"['Jim Carrey', 'Courteney Cox', 'Sean Young']",['Tom Shadyac'],6.9/10,['Comedy'],"4 February 1994 (USA)

"
109045,"['Hugo Weaving', 'Guy Pearce', 'Terence Stamp']",['Stephan Elliott'],7.5/10,"['Comedy', 'Music']","10 August 1994 (USA)

"
106339,"['Stephen Dorff', 'Sheryl Lee', 'Ian Hart']",['Iain Softley'],6.7/10,"['Biography', 'Drama', 'Music']","15 April 1994 (USA)

"
104779,"['Hugh Grant', 'Kristin Scott Thomas', 'Emmanuelle Seigner']",['Roman Polanski'],7.2/10,"['Drama', 'Romance', 'Thriller']","18 March 1994 (USA)

"
109348,"['John Cusack', 'Dianne Wiest', 'Jennifer Tilly']",['Woody Allen'],7.5/10,"['Comedy', 'Crime']","24 February 1995 (USA)

"
